,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,0
24,0.676,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,0.552,193200.0,0.402,2rxQMGVafnNaRaXlRMWPde,0.0,11.0,0.0928,-7.431,1.0,0.0262,103.313,4.0,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,audio_features,spotify:track:2rxQMGVafnNaRaXlRMWPde,0.382,
25,0.0852,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,0.897,145543.0,0.662,78QR3Wp35dqAhFEc2qAGjE,0.0,1.0,0.534,-6.903,0.0,0.292,112.511,4.0,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,audio_features,spotify:track:78QR3Wp35dqAhFEc2qAGjE,0.389,
26,0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,0.574,182623.0,0.758,5JEx7HbmvHQQswJCsoo9rA,0.0,1.0,0.395,-5.029,0.0,0.0621,144.111,4.0,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492,
27,0.101,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,0.831,205427.0,0.502,5ry2OE6R2zPQFDO85XkgRb,0.0,10.0,0.122,-4.045,0.0,0.046,100.541,4.0,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,audio_features,spotify:track:5ry2OE6R2zPQFDO85XkgRb,0.101,
28,0.354,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,0.68,231267.0,0.563,7dt6x5M1jzdTEt8oCbisTK,0.0,10.0,0.136,-5.843,1.0,0.0454,145.028,4.0,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374,
29,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467.0,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10.0,0.0902,-7.398,1.0,0.059,85.043,4.0,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494,
30,0.174,https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,0.682,192471.0,0.559,3j84U36KvLeXNDPv4t5pI8,0.0,0.0,0.344,-5.545,1.0,0.127,202.015,4.0,https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8,audio_features,spotify:track:3j84U36KvLeXNDPv4t5pI8,0.137,
31,0.0169,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,0.596,203418.0,0.854,2iUXsYOEPhVqEBwsqP70rE,0.0,7.0,0.124,-5.114,0.0,0.463,120.274,4.0,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,audio_features,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.152,
32,0.245,https://api.spotify.com/v1/audio-analysis/5ygDXis42ncn6kYG14lEVG,0.825,96333.0,0.84,5ygDXis42ncn6kYG14lEVG,0.0,7.0,0.341,-3.651,1.0,0.227,115.062,4.0,https://api.spotify.com/v1/tracks/5ygDXis42ncn6kYG14lEVG,audio_features,spotify:track:5ygDXis42ncn6kYG14lEVG,0.52,
33,0.0141,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,0.817,210368.0,0.539,116H0KvKr2Zl4RPuVBruDO,0.000496,6.0,0.099,-6.349,0.0,0.0621,97.062,4.0,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,audio_features,spotify:track:116H0KvKr2Zl4RPuVBruDO,0.158,
34,0.407,https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8,0.791,179449.0,0.587,3Ol2xnObFdKV9pmRD2t9x8,0.0,3.0,0.148,-5.075,0.0,0.0413,96.057,4.0,https://api.spotify.com/v1/tracks/3Ol2xnObFdKV9pmRD2t9x8,audio_features,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,0.536,
35,0.282,https://api.spotify.com/v1/audio-analysis/05t7JMip6JrLuSrMV5yYjX,0.556,120137.0,0.481,05t7JMip6JrLuSrMV5yYjX,0.0,11.0,0.216,-7.663,1.0,0.313,149.025,4.0,https://api.spotify.com/v1/tracks/05t7JMip6JrLuSrMV5yYjX,audio_features,spotify:track:05t7JMip6JrLuSrMV5yYjX,0.581,
36,0.328,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,0.685,240051.0,0.692,6Hj9jySrnFppAI0sEMCZpJ,0.0,2.0,0.153,-5.122,1.0,0.0457,159.966,5.0,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,audio_features,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,0.578,
37,0.0521,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,0.861,228760.0,0.603,0FZ4Dmg8jJJAPJnvBIzD9z,0.0,8.0,0.0924,-5.788,0.0,0.176,98.043,4.0,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,audio_features,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,0.504,
38,0.329,https://api.spotify.com/v1/audio-analysis/5YpwO3cCgxcUgNbJnWuEfM,0.693,173187.0,0.658,5YpwO3cCgxcUgNbJnWuEfM,0.0,6.0,0.114,-5.416,1.0,0.125,169.799,4.0,https://api.spotify.com/v1/tracks/5YpwO3cCgxcUgNbJnWuEfM,audio_features,spotify:track:5YpwO3cCgxcUgNbJnWuEfM,0.679,
39,0.051,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,0.901,197573.0,0.4,6TqXcAFInzjp0bODyvrWEq,0.0,0.0,0.0599,-8.575,1.0,0.126,135.984,4.0,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,audio_features,spotify:track:6TqXcAFInzjp0bODyvrWEq,0.346,
40,0.74,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,0.905,193143.0,0.389,4SSnFejRGlZikf02HLewEF,0.162,8.0,0.106,-14.505,1.0,0.332,120.046,4.0,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,audio_features,spotify:track:4SSnFejRGlZikf02HLewEF,0.196,
41,0.457,https://api.spotify.com/v1/audio-analysis/6vWEAOUSxohKxhp0K1BsxL,0.661,230400.0,0.44,6vWEAOUSxohKxhp0K1BsxL,0.0,2.0,0.128,-9.104,1.0,0.0803,149.937,4.0,https://api.spotify.com/v1/tracks/6vWEAOUSxohKxhp0K1BsxL,audio_features,spotify:track:6vWEAOUSxohKxhp0K1BsxL,0.352,
42,0.0167,https://api.spotify.com/v1/audio-analysis/3A2yGHWIzmGEIolwonU69h,0.938,158332.0,0.638,3A2yGHWIzmGEIolwonU69h,0.0,8.0,0.111,-4.713,1.0,0.189,97.075,4.0,https://api.spotify.com/v1/tracks/3A2yGHWIzmGEIolwonU69h,audio_features,spotify:track:3A2yGHWIzmGEIolwonU69h,0.313,
43,0.0153,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,0.581,189487.0,0.662,1wJRveJZLSb1rjhnUHQiv6,0.0,9.0,0.111,-5.239,1.0,0.303,93.023,4.0,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,audio_features,spotify:track:1wJRveJZLSb1rjhnUHQiv6,0.434,
44,0.099,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,0.816,253390.0,0.726,58q2HKrzhC3ozto2nDdN4z,0.0,5.0,0.372,-3.998,0.0,0.129,136.048,4.0,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,audio_features,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.65,
45,0.0123,https://api.spotify.com/v1/audio-analysis/6PRh0ilIMEP1xlUHqalnkD,0.835,195257.0,0.659,6PRh0ilIMEP1xlUHqalnkD,0.0,4.0,0.372,-5.696,1.0,0.31,129.93,4.0,https://api.spotify.com/v1/tracks/6PRh0ilIMEP1xlUHqalnkD,audio_features,spotify:track:6PRh0ilIMEP1xlUHqalnkD,0.579,
46,0.349,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,0.511,239836.0,0.566,285pBltuF7vW8TeWk8hdRR,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,audio_features,spotify:track:285pBltuF7vW8TeWk8hdRR,0.218,
47,0.157,https://api.spotify.com/v1/audio-analysis/0KoiMHhqKLoL4xM54rcWYY,0.842,212500.0,0.801,0KoiMHhqKLoL4xM54rcWYY,4.82e-06,8.0,0.0642,-4.167,0.0,0.228,95.881,4.0,https://api.spotify.com/v1/tracks/0KoiMHhqKLoL4xM54rcWYY,audio_features,spotify:track:0KoiMHhqKLoL4xM54rcWYY,0.617,
48,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.737,193227.0,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8.0,0.0574,-2.652,0.0,0.0593,93.989,4.0,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656,
49,0.0504,https://api.spotify.com/v1/audio-analysis/4jiCUUfjuJoG03gnw3jj1r,0.906,152440.0,0.525,4jiCUUfjuJoG03gnw3jj1r,2.88e-06,9.0,0.0859,-7.482,1.0,0.305,96.005,4.0,https://api.spotify.com/v1/tracks/4jiCUUfjuJoG03gnw3jj1r,audio_features,spotify:track:4jiCUUfjuJoG03gnw3jj1r,0.365,
50,0.0144,https://api.spotify.com/v1/audio-analysis/38nVuIj9mi5a8oopOJhSJk,0.517,216533.0,0.776,38nVuIj9mi5a8oopOJhSJk,0.0,11.0,0.113,-5.271,1.0,0.0362,96.002,4.0,https://api.spotify.com/v1/tracks/38nVuIj9mi5a8oopOJhSJk,audio_features,spotify:track:38nVuIj9mi5a8oopOJhSJk,0.448,
51,0.00791,https://api.spotify.com/v1/audio-analysis/6OrxMR6OEl5GTGP8krrbsL,0.51,226747.0,0.835,6OrxMR6OEl5GTGP8krrbsL,0.0,3.0,0.219,-4.673,1.0,0.0447,140.024,4.0,https://api.spotify.com/v1/tracks/6OrxMR6OEl5GTGP8krrbsL,audio_features,spotify:track:6OrxMR6OEl5GTGP8krrbsL,0.435,
52,0.0623,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,0.791,156347.0,0.565,5icOoE6VgqFKohjWWNp0Ac,0.0,5.0,0.156,-3.933,0.0,0.0439,99.961,4.0,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,audio_features,spotify:track:5icOoE6VgqFKohjWWNp0Ac,0.181,
53,0.323,https://api.spotify.com/v1/audio-analysis/5AnSllIrgGsCZzZJkVnApx,0.606,182493.0,0.652,5AnSllIrgGsCZzZJkVnApx,0.0,9.0,0.201,-6.982,1.0,0.0281,97.155,4.0,https://api.spotify.com/v1/tracks/5AnSllIrgGsCZzZJkVnApx,audio_features,spotify:track:5AnSllIrgGsCZzZJkVnApx,0.476,
54,0.468,https://api.spotify.com/v1/audio-analysis/4XiGKQqbmnMVxDzUj6j3f2,0.764,189253.0,0.528,4XiGKQqbmnMVxDzUj6j3f2,0.0,5.0,0.0811,-4.082,0.0,0.0588,123.936,5.0,https://api.spotify.com/v1/tracks/4XiGKQqbmnMVxDzUj6j3f2,audio_features,spotify:track:4XiGKQqbmnMVxDzUj6j3f2,0.422,
55,0.0722,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,0.383,260773.0,0.637,2RSHsoi04658QL5xgQVov3,0.0,3.0,0.368,-6.993,1.0,0.0703,177.913,4.0,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,audio_features,spotify:track:2RSHsoi04658QL5xgQVov3,0.0827,
56,0.0509,https://api.spotify.com/v1/audio-analysis/5nzhL67GpF9szXWg5y509A,0.676,203881.0,0.578,5nzhL67GpF9szXWg5y509A,0.0,10.0,0.0796,-4.669,0.0,0.375,158.896,4.0,https://api.spotify.com/v1/tracks/5nzhL67GpF9szXWg5y509A,audio_features,spotify:track:5nzhL67GpF9szXWg5y509A,0.698,
57,0.443,https://api.spotify.com/v1/audio-analysis/14SaZBTjxlorHJQxXh01Hu,0.656,222374.0,0.432,14SaZBTjxlorHJQxXh01Hu,0.0,6.0,0.132,-9.481,0.0,0.217,97.022,4.0,https://api.spotify.com/v1/tracks/14SaZBTjxlorHJQxXh01Hu,audio_features,spotify:track:14SaZBTjxlorHJQxXh01Hu,0.0897,
58,0.4,https://api.spotify.com/v1/audio-analysis/19kUPdKTp85q9RZNwaXM15,0.634,192053.0,0.516,19kUPdKTp85q9RZNwaXM15,0.0,8.0,0.142,-6.05,1.0,0.0373,153.831,4.0,https://api.spotify.com/v1/tracks/19kUPdKTp85q9RZNwaXM15,audio_features,spotify:track:19kUPdKTp85q9RZNwaXM15,0.769,
59,0.014,https://api.spotify.com/v1/audio-analysis/5NfJGBAL9mgFPRQxKJmiX2,0.643,192840.0,0.72,5NfJGBAL9mgFPRQxKJmiX2,0.0,2.0,0.0834,-7.146,1.0,0.0527,96.028,4.0,https://api.spotify.com/v1/tracks/5NfJGBAL9mgFPRQxKJmiX2,audio_features,spotify:track:5NfJGBAL9mgFPRQxKJmiX2,0.491,
60,0.489,https://api.spotify.com/v1/audio-analysis/1Pj5oOFzLYELyyeh1IYRK0,0.613,183428.0,0.579,1Pj5oOFzLYELyyeh1IYRK0,0.0,5.0,0.126,-6.484,1.0,0.0833,91.863,4.0,https://api.spotify.com/v1/tracks/1Pj5oOFzLYELyyeh1IYRK0,audio_features,spotify:track:1Pj5oOFzLYELyyeh1IYRK0,0.551,
61,0.654,https://api.spotify.com/v1/audio-analysis/2GlATHCDbLW7xq5BE0Bz5g,0.512,201609.0,0.512,2GlATHCDbLW7xq5BE0Bz5g,0.0,4.0,0.148,-6.008,0.0,0.285,95.11,1.0,https://api.spotify.com/v1/tracks/2GlATHCDbLW7xq5BE0Bz5g,audio_features,spotify:track:2GlATHCDbLW7xq5BE0Bz5g,0.434,
62,0.0519,https://api.spotify.com/v1/audio-analysis/7DHApOHsIFo7EyfieArYGE,0.652,177391.0,0.453,7DHApOHsIFo7EyfieArYGE,0.0,1.0,0.179,-6.119,1.0,0.0445,88.038,3.0,https://api.spotify.com/v1/tracks/7DHApOHsIFo7EyfieArYGE,audio_features,spotify:track:7DHApOHsIFo7EyfieArYGE,0.432,
63,0.165,https://api.spotify.com/v1/audio-analysis/68JS5SFTnW5Yv9Vzw81Jf0,0.602,210133.0,0.463,68JS5SFTnW5Yv9Vzw81Jf0,0.00968,10.0,0.0975,-9.666,1.0,0.0279,142.635,4.0,https://api.spotify.com/v1/tracks/68JS5SFTnW5Yv9Vzw81Jf0,audio_features,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,0.454,
64,0.19,https://api.spotify.com/v1/audio-analysis/5g0XcG0apQTlO3X8r38vGf,0.634,186867.0,0.808,5g0XcG0apQTlO3X8r38vGf,0.0,3.0,0.0898,-4.12,1.0,0.0516,82.021,4.0,https://api.spotify.com/v1/tracks/5g0XcG0apQTlO3X8r38vGf,audio_features,spotify:track:5g0XcG0apQTlO3X8r38vGf,0.937,
65,0.369,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,0.614,234347.0,0.68,6foY66mWZN0pSRjZ408c00,1.84e-06,6.0,0.115,-4.58,1.0,0.0289,149.959,4.0,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,audio_features,spotify:track:6foY66mWZN0pSRjZ408c00,0.707,
66,0.000802,https://api.spotify.com/v1/audio-analysis/3oL3XRtkP1WVbMxf7dtTdu,0.687,227333.0,0.792,3oL3XRtkP1WVbMxf7dtTdu,0.0,1.0,0.2,-4.023,0.0,0.0353,133.962,4.0,https://api.spotify.com/v1/tracks/3oL3XRtkP1WVbMxf7dtTdu,audio_features,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,0.864,
67,0.254,https://api.spotify.com/v1/audio-analysis/34DFpyq5NJJ79GnGbbJH3p,0.557,230973.0,0.511,34DFpyq5NJJ79GnGbbJH3p,0.0,8.0,0.099,-6.788,1.0,0.0291,156.042,4.0,https://api.spotify.com/v1/tracks/34DFpyq5NJJ79GnGbbJH3p,audio_features,spotify:track:34DFpyq5NJJ79GnGbbJH3p,0.602,
68,0.0272,https://api.spotify.com/v1/audio-analysis/2KqJC0koTBUyDlsMt5ok1V,0.739,168960.0,0.85,2KqJC0koTBUyDlsMt5ok1V,0.0,2.0,0.181,-3.966,1.0,0.0308,113.0,4.0,https://api.spotify.com/v1/tracks/2KqJC0koTBUyDlsMt5ok1V,audio_features,spotify:track:2KqJC0koTBUyDlsMt5ok1V,0.883,
69,0.00127,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,0.964,154024.0,0.487,577YBGuskWkVDCxZrLRB4v,6.57e-06,10.0,0.115,-6.071,0.0,0.421,127.05,4.0,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,audio_features,spotify:track:577YBGuskWkVDCxZrLRB4v,0.107,
70,0.00258,https://api.spotify.com/v1/audio-analysis/7grWGhX8SHNmyGOkMNVMCt,0.616,194427.0,0.877,7grWGhX8SHNmyGOkMNVMCt,2.56e-06,1.0,0.114,-4.223,1.0,0.0347,127.981,4.0,https://api.spotify.com/v1/tracks/7grWGhX8SHNmyGOkMNVMCt,audio_features,spotify:track:7grWGhX8SHNmyGOkMNVMCt,0.94,
71,0.384,https://api.spotify.com/v1/audio-analysis/4hqOmrCCJKyiuwDexd8c2t,0.768,217776.0,0.574,4hqOmrCCJKyiuwDexd8c2t,1.65e-05,6.0,0.336,-6.104,0.0,0.136,74.949,4.0,https://api.spotify.com/v1/tracks/4hqOmrCCJKyiuwDexd8c2t,audio_features,spotify:track:4hqOmrCCJKyiuwDexd8c2t,0.278,
72,0.635,https://api.spotify.com/v1/audio-analysis/7vGGAJBkHKxKtOnGjQduDV,0.54,209547.0,0.439,7vGGAJBkHKxKtOnGjQduDV,1.93e-05,10.0,0.0993,-8.591,1.0,0.115,167.908,4.0,https://api.spotify.com/v1/tracks/7vGGAJBkHKxKtOnGjQduDV,audio_features,spotify:track:7vGGAJBkHKxKtOnGjQduDV,0.371,
73,0.0373,https://api.spotify.com/v1/audio-analysis/23vpjrt7G0ERE2L95dyxdI,0.424,187000.0,0.837,23vpjrt7G0ERE2L95dyxdI,0.0,7.0,0.0665,-4.453,1.0,0.0472,180.166,4.0,https://api.spotify.com/v1/tracks/23vpjrt7G0ERE2L95dyxdI,audio_features,spotify:track:23vpjrt7G0ERE2L95dyxdI,0.555,
74,0.15,https://api.spotify.com/v1/audio-analysis/2v5JTeM6hSmi5wWy7jiwrI,0.741,233613.0,0.845,2v5JTeM6hSmi5wWy7jiwrI,0.0,5.0,0.174,-3.568,0.0,0.0381,129.939,4.0,https://api.spotify.com/v1/tracks/2v5JTeM6hSmi5wWy7jiwrI,audio_features,spotify:track:2v5JTeM6hSmi5wWy7jiwrI,0.926,
75,0.0167,https://api.spotify.com/v1/audio-analysis/5I7sGubUsKo4mVJpBoSVUr,0.694,184858.0,0.807,5I7sGubUsKo4mVJpBoSVUr,0.0,2.0,0.547,-3.183,1.0,0.0888,144.031,4.0,https://api.spotify.com/v1/tracks/5I7sGubUsKo4mVJpBoSVUr,audio_features,spotify:track:5I7sGubUsKo4mVJpBoSVUr,0.797,
76,0.128,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,0.778,185093.0,0.559,7aiClxsDWFRQ0Kzk5KI5ku,0.0,6.0,0.399,-7.109,0.0,0.0776,129.989,1.0,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,audio_features,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,0.678,
77,0.137,https://api.spotify.com/v1/audio-analysis/7M2tXmeS15NAzEn7ABFeBg,0.694,245387.0,0.759,7M2tXmeS15NAzEn7ABFeBg,0.0,10.0,0.167,-5.667,0.0,0.398,140.055,4.0,https://api.spotify.com/v1/tracks/7M2tXmeS15NAzEn7ABFeBg,audio_features,spotify:track:7M2tXmeS15NAzEn7ABFeBg,0.77,
78,0.0267,https://api.spotify.com/v1/audio-analysis/3dCZm5HrG0jIXAHfNkg2H0,0.592,174255.0,0.891,3dCZm5HrG0jIXAHfNkg2H0,0.0,10.0,0.352,-3.144,1.0,0.0512,99.983,4.0,https://api.spotify.com/v1/tracks/3dCZm5HrG0jIXAHfNkg2H0,audio_features,spotify:track:3dCZm5HrG0jIXAHfNkg2H0,0.674,
79,0.00192,https://api.spotify.com/v1/audio-analysis/3KLo7ByvjCNyBrfz5DZ2mO,0.942,177864.0,0.382,3KLo7ByvjCNyBrfz5DZ2mO,0.0,10.0,0.092,-8.099,1.0,0.564,100.017,4.0,https://api.spotify.com/v1/tracks/3KLo7ByvjCNyBrfz5DZ2mO,audio_features,spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,0.379,
80,0.113,https://api.spotify.com/v1/audio-analysis/0bPnT6i9H1p8Vd85GS6Z7I,0.628,172253.0,0.757,0bPnT6i9H1p8Vd85GS6Z7I,0.0,7.0,0.263,-3.561,1.0,0.0281,96.016,4.0,https://api.spotify.com/v1/tracks/0bPnT6i9H1p8Vd85GS6Z7I,audio_features,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,0.727,
81,0.692,https://api.spotify.com/v1/audio-analysis/5ZULALImTm80tzUbYQYM9d,0.824,209438.0,0.588,5ZULALImTm80tzUbYQYM9d,0.000104,6.0,0.149,-6.4,0.0,0.0924,98.027,4.0,https://api.spotify.com/v1/tracks/5ZULALImTm80tzUbYQYM9d,audio_features,spotify:track:5ZULALImTm80tzUbYQYM9d,0.513,
82,0.749,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,0.655,198440.0,0.56,56eGOeSsqdg3FLxdo83TwV,0.0,9.0,0.115,-6.857,1.0,0.0486,140.975,4.0,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,audio_features,spotify:track:56eGOeSsqdg3FLxdo83TwV,0.599,
83,0.39,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,0.853,221543.0,0.351,3Fj47GNK2kUF0uaEDgXLaD,9.38e-06,7.0,0.752,-10.198,1.0,0.241,118.028,4.0,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,audio_features,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,0.282,
84,0.404,https://api.spotify.com/v1/audio-analysis/1WSGTYKLEpKfNQYYW5Oymt,0.541,158027.0,0.468,1WSGTYKLEpKfNQYYW5Oymt,3.65e-06,10.0,0.358,-4.039,0.0,0.362,95.266,4.0,https://api.spotify.com/v1/tracks/1WSGTYKLEpKfNQYYW5Oymt,audio_features,spotify:track:1WSGTYKLEpKfNQYYW5Oymt,0.69,
85,0.308,https://api.spotify.com/v1/audio-analysis/13ZyrkCDmRz5xY3seuAWYk,0.699,189977.0,0.687,13ZyrkCDmRz5xY3seuAWYk,3.63e-05,7.0,0.121,-3.997,0.0,0.106,88.932,4.0,https://api.spotify.com/v1/tracks/13ZyrkCDmRz5xY3seuAWYk,audio_features,spotify:track:13ZyrkCDmRz5xY3seuAWYk,0.499,
86,0.111,https://api.spotify.com/v1/audio-analysis/1ThmUihH9dF8EV08ku5AXN,0.935,145627.0,0.552,1ThmUihH9dF8EV08ku5AXN,0.0,10.0,0.0952,-9.373,0.0,0.335,99.993,4.0,https://api.spotify.com/v1/tracks/1ThmUihH9dF8EV08ku5AXN,audio_features,spotify:track:1ThmUihH9dF8EV08ku5AXN,0.615,
87,0.582,https://api.spotify.com/v1/audio-analysis/4qQwGRtGT7l6ckQtdPEFd4,0.651,202920.0,0.708,4qQwGRtGT7l6ckQtdPEFd4,0.0,4.0,0.0796,-4.791,1.0,0.0376,119.964,4.0,https://api.spotify.com/v1/tracks/4qQwGRtGT7l6ckQtdPEFd4,audio_features,spotify:track:4qQwGRtGT7l6ckQtdPEFd4,0.558,
88,0.0646,https://api.spotify.com/v1/audio-analysis/5rU6kDNXZLXIinFezpbWbO,0.901,148278.0,0.676,5rU6kDNXZLXIinFezpbWbO,0.0,2.0,0.0863,-7.033,1.0,0.251,85.018,4.0,https://api.spotify.com/v1/tracks/5rU6kDNXZLXIinFezpbWbO,audio_features,spotify:track:5rU6kDNXZLXIinFezpbWbO,0.452,
89,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.737,193227.0,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8.0,0.0574,-2.652,0.0,0.0593,93.989,4.0,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656,
90,0.172,https://api.spotify.com/v1/audio-analysis/7uiBocndm12aKbsdnQ3Scx,0.441,187298.0,0.527,7uiBocndm12aKbsdnQ3Scx,0.0,3.0,0.233,-5.318,1.0,0.0966,96.37,4.0,https://api.spotify.com/v1/tracks/7uiBocndm12aKbsdnQ3Scx,audio_features,spotify:track:7uiBocndm12aKbsdnQ3Scx,0.589,
91,0.327,https://api.spotify.com/v1/audio-analysis/3OjNkFFZavF89xvRqWCXmU,0.443,213307.0,0.538,3OjNkFFZavF89xvRqWCXmU,4.61e-05,1.0,0.0866,-5.477,1.0,0.0309,157.97,4.0,https://api.spotify.com/v1/tracks/3OjNkFFZavF89xvRqWCXmU,audio_features,spotify:track:3OjNkFFZavF89xvRqWCXmU,0.245,
92,0.602,https://api.spotify.com/v1/audio-analysis/5W83ErFkO3aKAIS1WMi6u0,0.807,258800.0,0.803,5W83ErFkO3aKAIS1WMi6u0,0.00853,11.0,0.136,-4.156,1.0,0.126,91.987,4.0,https://api.spotify.com/v1/tracks/5W83ErFkO3aKAIS1WMi6u0,audio_features,spotify:track:5W83ErFkO3aKAIS1WMi6u0,0.706,
93,0.0996,https://api.spotify.com/v1/audio-analysis/2MShy1GSSgbmGUxADNIao5,0.91,152000.0,0.366,2MShy1GSSgbmGUxADNIao5,0.0,1.0,0.261,-9.954,1.0,0.0941,119.985,4.0,https://api.spotify.com/v1/tracks/2MShy1GSSgbmGUxADNIao5,audio_features,spotify:track:2MShy1GSSgbmGUxADNIao5,0.74,
94,0.15,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,0.772,166560.0,0.639,6uFn47ACjqYkc0jADwEdj1,0.0,1.0,0.0698,-7.119,1.0,0.467,168.112,4.0,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,audio_features,spotify:track:6uFn47ACjqYkc0jADwEdj1,0.261,
95,0.934,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0.351,200186.0,0.296,0u2P5u6lvoDfwTYjAADbn4,0.0,4.0,0.095,-10.109,0.0,0.0333,115.284,4.0,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,audio_features,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0.12,
